"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20221115","경춘선","신내","2401","2329","20221118"
"20221115","9호선","신논현","31673","30627","20221118"
"20221115","2호선","신답","1800","1955","20221118"
"20221115","2호선","신당","14733","15223","20221118"
"20221115","6호선","신당","8339","8744","20221118"
"20221115","2호선","신대방","27146","26275","20221118"
"20221115","7호선","신대방삼거리","16437","15636","20221118"
"20221115","2호선","신도림","52221","51288","20221118"
"20221115","경부선","신도림","4412","4644","20221118"
"20221115","경강선","신둔도예촌","1777","1621","20221118"
"20221115","2호선","신림","60013","57679","20221118"
"20221115","신림선","신림","1702","2225","20221118"
"20221115","9호선","신목동","4686","4021","20221118"
"20221115","9호선","신반포","3848","3848","20221118"
"20221115","9호선","신방화","7273","7162","20221118"
"20221115","3호선","신사","30364","31146","20221118"
"20221115","2호선","신설동","3504","3450","20221118"
"20221115","우이신설선","신설동","2453","2357","20221118"
"20221115","1호선","신설동","14283","13983","20221118"
"20221115","4호선","신용산","19024","19717","20221118"
"20221115","중앙선","신원","192","175","20221118"
"20221115","경원선","신이문","9115","8448","20221118"
"20221115","5호선","신정(은행정)","14826","11954","20221118"
"20221115","2호선","신정네거리","11201","11578","20221118"
"20221115","장항선","신창(순천향대)","3047","2950","20221118"
"20221115","경의선","신촌","1122","1408","20221118"
"20221115","2호선","신촌","39985","40322","20221118"
"20221115","수인선","신포","1858","1862","20221118"
"20221115","7호선","신풍","12435","11810","20221118"
"20221115","8호선","신흥","4907","5257","20221118"
"20221115","4호선","쌍문","30706","29000","20221118"
"20221115","장항선","쌍용(나사렛대)","3090","2967","20221118"
"20221115","장항선","아산","4184","3559","20221118"
"20221115","중앙선","아신","621","623","20221118"
"20221115","5호선","아차산(어린이대공원후문)","15193","14704","20221118"
"20221115","2호선","아현","11269","10826","20221118"
"20221115","3호선","안국","25879","27456","20221118"
"20221115","안산선","안산","12061","10959","20221118"
"20221115","6호선","안암(고대병원앞)","15578","15940","20221118"
"20221115","경부선","안양","27791","27605","20221118"
"20221115","8호선","암사","20593","18189","20221118"
"20221115","3호선","압구정","35066","37653","20221118"
"20221115","분당선","압구정로데오","19822","21898","20221118"
"20221115","5호선","애오개","7426","7398","20221118"
"20221115","경의선","야당","8415","8208","20221118"
"20221115","수인선","야목","380","277","20221118"
"20221115","분당선","야탑","27371","28748","20221118"
"20221115","6호선","약수","3890","3825","20221118"
"20221115","3호선","약수","13632","13285","20221118"
"20221115","중앙선","양수","1846","1864","20221118"
"20221115","중앙선","양원","3001","2933","20221118"
"20221115","3호선","양재(서초구청)","41343","44658","20221118"
"20221115","중앙선","양정","760","678","20221118"
"20221115","경원선","양주","8455","7709","20221118"
"20221115","2호선","양천구청","7644","8032","20221118"
"20221115","9호선","양천향교","10713","11034","20221118"
"20221115","5호선","양평","7965","7880","20221118"
"20221115","중앙선","양평","2765","2777","20221118"
"20221115","7호선","어린이대공원(세종대)","19180","19734","20221118"
"20221115","수인선","어천","1049","981","20221118"
"20221115","9호선2~3단계","언주","12023","12208","20221118"
"20221115","5호선","여의나루","12327","14454","20221118"
"20221115","5호선","여의도","32765","33558","20221118"
"20221115","9호선","여의도","32711","31237","20221118"
"20221115","경강선","여주","2781","2787","20221118"
"20221115","경인선","역곡","31140","30898","20221118"
"20221115","2호선","역삼","60074","67605","20221118"
"20221115","6호선","역촌","4056","4821","20221118"
"20221115","수인선","연수","4831","4693","20221118"
"20221115","3호선","연신내","37597","35536","20221118"
"20221115","9호선","염창","19280","18463","20221118"
"20221115","경부선","영등포","39493","40919","20221118"
"20221115","2호선","영등포구청","23947","24674","20221118"
"20221115","5호선","영등포구청","4534","4648","20221118"
"20221115","5호선","영등포시장","10903","11184","20221118"
"20221115","공항철도 1호선","영종","3648","3703","20221118"
"20221115","분당선","영통","9156","9244","20221118"
"20221115","3호선","오금","7057","6303","20221118"
"20221115","5호선","오금","3903","3966","20221118"
"20221115","경인선","오류동","12410","11793","20221118"
"20221115","분당선","오리","12521","10110","20221118"
"20221115","5호선","오목교(목동운동장앞)","23035","24413","20221118"
"20221115","수인선","오목천","4589","4094","20221118"
"20221115","중앙선","오빈","318","336","20221118"
"20221115","경부선","오산","10660","10730","20221118"
"20221115","경부선","오산대","4545","4093","20221118"
"20221115","안산선","오이도","8756","8428","20221118"
"20221115","3호선","옥수","9488","9731","20221118"
"20221115","경원선","옥수","71","51","20221118"
"20221115","7호선","온수(성공회대입구)","11917","11032","20221118"
"20221115","경인선","온수(성공회대입구)","7711","7277","20221118"
"20221115","장항선","온양온천","4106","4222","20221118"
"20221115","5호선","올림픽공원(한국체대)","5043","4277","20221118"
"20221115","9호선2~3단계","올림픽공원(한국체대)","7510","7649","20221118"
"20221115","경원선","왕십리(성동구청)","16367","17317","20221118"
"20221115","2호선","왕십리(성동구청)","17292","14473","20221118"
"20221115","5호선","왕십리(성동구청)","4765","5484","20221118"
"20221115","경원선","외대앞","10543","10639","20221118"
"20221115","2호선","용답","3281","3480","20221118"
"20221115","2호선","용두(동대문구청)","2617","2621","20221118"
"20221115","7호선","용마산(용마폭포공원)","6374","6184","20221118"
"20221115","중앙선","용문","3256","3229","20221118"
"20221115","경부선","용산","36496","36943","20221118"
"20221115","5호선","우장산","15476","15523","20221118"
"20221115","중앙선","운길산","705","733","20221118"
"20221115","공항철도 1호선","운서","8422","8738","20221118"
"20221115","경의선","운정","7694","7009","20221118"
"20221115","일산선","원당","11896","11286","20221118"
"20221115","중앙선","원덕","380","372","20221118"
"20221115","수인선","원인재","4636","4771","20221118"
"20221115","일산선","원흥","12599","11905","20221118"
"20221115","경원선","월계","8402","7815","20221118"
"20221115","6호선","월곡(동덕여대)","14134","13609","20221118"
"20221115","수인선","월곶","2881","2598","20221118"
"20221115","6호선","월드컵경기장(성산)","4700","4922","20221118"
"20221115","경의선","월롱","3241","2941","20221118"
"20221115","3호선","을지로3가","11829","11712","20221118"
"20221115","2호선","을지로3가","26044","25968","20221118"
"20221115","5호선","을지로4가","7052","7074","20221118"
"20221115","2호선","을지로4가","14834","15195","20221118"
"20221115","2호선","을지로입구","47271","49523","20221118"
"20221115","경원선","응봉","2132","1682","20221118"
"20221115","6호선","응암","18833","18649","20221118"
"20221115","경부선","의왕","9913","9874","20221118"
"20221115","경원선","의정부","19043","19545","20221118"
"20221115","2호선","이대","18351","19915","20221118"
"20221115","분당선","이매","5870","5572","20221118"
"20221115","경강선","이매","1322","1065","20221118"
"20221115","7호선","이수","16797","15889","20221118"
"20221115","경강선","이천","2750","2861","20221118"
"20221115","경원선","이촌(국립중앙박물관)","4101","3232","20221118"
"20221115","4호선","이촌(국립중앙박물관)","9012","9981","20221118"
"20221115","6호선","이태원","9171","9397","20221118"
"20221115","과천선","인덕원","26449","27732","20221118"
"20221115","경인선","인천","3664","2845","20221118"
"20221115","수인선","인천","935","1619","20221118"
"20221115","공항철도 1호선","인천공항1터미널","9530","8605","20221118"
"20221115","공항철도 1호선","인천공항2터미널","3904","3520","20221118"
"20221115","수인선","인천논현","5836","6238","20221118"
"20221115","수인선","인하대","8099","7822","20221118"
"20221115","경의선","일산","10139","9947","20221118"
"20221115","3호선","일원","11947","11520","20221118"
"20221115","경의선","임진강","9","5","20221118"
"20221115","2호선","잠실(송파구청)","74638","74816","20221118"
"20221115","8호선","잠실(송파구청)","15226","17675","20221118"
"20221115","2호선","잠실나루","16298","16095","20221118"
"20221115","2호선","잠실새내","23196","23075","20221118"
"20221115","3호선","잠원","5391","5491","20221118"
"20221115","7호선","장승배기","9665","9653","20221118"
"20221115","7호선","장암","2700","1003","20221118"
"20221115","8호선","장지","18332","17189","20221118"
"20221115","5호선","장한평","19907","19618","20221118"
"20221115","우이신설선","정릉","5270","4932","20221118"
"20221115","일산선","정발산","7149","7371","20221118"
"20221115","과천선","정부과천청사","11967","12117","20221118"
"20221115","안산선","정왕","10769","11044","20221118"
"20221115","분당선","정자","19896","21316","20221118"
"20221115","1호선","제기동","17898","18049","20221118"
"20221115","경인선","제물포","11788","11165","20221118"
"20221115","1호선","종각","40703","39754","20221118"
"20221115","5호선","종로3가","13815","13345","20221118"
"20221115","1호선","종로3가","26815","24298","20221118"
"20221115","3호선","종로3가","10393","12057","20221118"
"20221115","1호선","종로5가","24217","23935","20221118"
"20221115","9호선2~3단계","종합운동장","4716","4712","20221118"
"20221115","2호선","종합운동장","8427","9032","20221118"
"20221115","경인선","주안","20475","18749","20221118"
"20221115","일산선","주엽","9705","9878","20221118"
"20221115","분당선","죽전","15745","17256","20221118"
"20221115","7호선","중계","15989","14809","20221118"
"20221115","7호선","중곡","11520","10857","20221118"
"20221115","경인선","중동","10284","9641","20221118"
"20221115","중앙선","중랑","6054","5717","20221118"
"20221115","안산선","중앙","18866","19801","20221118"
"20221115","9호선2~3단계","중앙보훈병원","12950","11490","20221118"
"20221115","7호선","중화","11457","11382","20221118"
"20221115","9호선","증미","7734","7321","20221118"
"20221115","6호선","증산(명지대앞)","10713","10696","20221118"
